Material Name,Material Code,Item Category,Item Group,UOM
LOCK NUT KM-22,LOCK NUT KM-22,MECHANICAL - INDIGENOUS,STORES AND SPARES-IND,NOS
LOCK NUT KM-4,LOCK NUT KM-4,MECHANICAL - INDIGENOUS,STORES AND SPARES-IND,NOS
LOCK NUT KM-7,LOCK NUT KM-7,MECHANICAL - INDIGENOUS,STORES AND SPARES-IND,NOS
LOCK NUT PART NO.2N2766,LOCK NUT PART NO.2N2766,ELECTRICAL - INDIGENOUS,STORES AND SPARES-IND,NOS
LOCK NUT PART NO.MH52500251,LOCK NUT PART NO.MH52500251,MECHANICAL - INDIGENOUS,STORES AND SPARES-IND,NOS
LOCK PIN (WF),LOCK PIN (WF),MECHANICAL - INDIGENOUS,STORES AND SPARES-IND,NOS
LOCK PLATE - MH 02023340,LOCK PLATE - MH 02023340,MECHANICAL - INDIGENOUS,STORES AND SPARES-IND,NOS
LOCK PLATE IDLER SHAFT MH02010984,LOCK PLATE IDLER SHAFT MH02010984,MECHANICAL - INDIGENOUS,STORES AND SPARES-IND,NOS
LOCK PLATE-Code: 00921062,LOCK PLATE-Code: 00921062,MECHANICAL - INDIGENOUS,STORES AND SPARES-IND,NOS
LOCK RING (FORK LIFT),LOCK RING (FORK LIFT),MECHANICAL - INDIGENOUS,STORES AND SPARES-IND,NOS
LOCK WASHER - 3315019508,LOCK WASHER - 3315019508,MECHANICAL - INDIGENOUS,STORES AND SPARES-IND,NOS
LOCK WASHER - MH02356202,LOCK WASHER - MH02356202,MECHANICAL - INDIGENOUS,STORES AND SPARES-IND,NOS
LOCK WASHER PART NO.S 604,LOCK WASHER PART NO.S 604,ELECTRICAL - INDIGENOUS,STORES AND SPARES-IND,NOS
LOCK WASHERS PART NO.S 610,LOCK WASHERS PART NO.S 610,ELECTRICAL - INDIGENOUS,STORES AND SPARES-IND,NOS
"LOCKABLE EMERGENY STOP PUSH BUTTON WITH NC,22.5MM DIA (RED) TECHNIC MAKE","LOCKABLE EMERGENY STOP PUSH BUTTON WITH NC,22.5MM DIA (RED) TECHNIC MAKE",ELECTRICAL - INDIGENOUS,STORES AND SPARES-IND,NOS
LOCKING CIRCLIPS -SMALL,LOCKING CIRCLIPS -SMALL,MECHANICAL - INDIGENOUS,STORES AND SPARES-IND,NOS
LOCKING RATCHET WHEEL P.NO.29,LOCKING RATCHET WHEEL P.NO.29,MECHANICAL - INDIGENOUS,STORES AND SPARES-IND,NOS
LOCKING RATCHET WHEEL P.NO.29 (CDOE-20142),LOCKING RATCHET WHEEL P.NO.29 (CDOE-20142),MECHANICAL - INDIGENOUS,STORES AND SPARES-IND,NOS
LOCKING RATCHET WHEEL PART NO.18,LOCKING RATCHET WHEEL PART NO.18,MECHANICAL - INDIGENOUS,STORES AND SPARES-IND,NOS
LOCKING RING FOR SN 511 BEARING BLOCK,LOCKING RING FOR SN 511 BEARING BLOCK,MECHANICAL - INDIGENOUS,STORES AND SPARES-IND,NOS
LOCKING RING FOR SN 513 BEARING BLOCK,LOCKING RING FOR SN 513 BEARING BLOCK,MECHANICAL - INDIGENOUS,STORES AND SPARES-IND,NOS
LOCKING RING FOR SN 515 BEARING BLOCK,LOCKING RING FOR SN 515 BEARING BLOCK,MECHANICAL - INDIGENOUS,STORES AND SPARES-IND,NOS
LOCKING RING FOR SN 522 BEARING BLOCK,LOCKING RING FOR SN 522 BEARING BLOCK,MECHANICAL - INDIGENOUS,STORES AND SPARES-IND,NOS
LOCKS -5 LEAVER,LOCKS -5 LEAVER,MECHANICAL - INDIGENOUS,STORES AND SPARES-IND,NOS
LOCKS -6 LEAVER,LOCKS -6 LEAVER,MECHANICAL - INDIGENOUS,STORES AND SPARES-IND,NOS
LOCKS -7 LEAVER,LOCKS -7 LEAVER,MECHANICAL - INDIGENOUS,STORES AND SPARES-IND,NOS
LOCTITE-638,LOCTITE-638,MECHANICAL - INDIGENOUS,STORES AND SPARES-IND,NOS
LODINE RESUBSLIMED-100GM,LODINE RESUBSLIMED-100GM,LAB ITEMS,STORES AND SPARES-IND,NOS
LOG BOOK - SHIFT MAINTENANCE,LOG BOOK - SHIFT MAINTENANCE,STATIONERY,STORES AND SPARES-IND,NOS
"LOG BOOK-INOCULATION DATA (HATCHERY, UNIT - 1)","LOG BOOK-INOCULATION DATA (HATCHERY, UNIT - 1)",STATIONERY,STORES AND SPARES-IND,NOS
"LOG BOOK-LARVAL SECTION -DAILY TANK DATA(HATCHERY, UNIT - 1)","LOG BOOK-LARVAL SECTION -DAILY TANK DATA(HATCHERY, UNIT - 1)",STATIONERY,STORES AND SPARES-IND,NOS
"LOG BOOK-LARVAL SECTION DAILY WALK THROUGH(HATCHERY, UNIT - 1)","LOG BOOK-LARVAL SECTION DAILY WALK THROUGH(HATCHERY, UNIT - 1)",STATIONERY,STORES AND SPARES-IND,NOS
"LOG BOOK-LARVEL SECTION-DAILY WORK DATA (HATCHERY, UNIT - 1)","LOG BOOK-LARVEL SECTION-DAILY WORK DATA (HATCHERY, UNIT - 1)",STATIONERY,STORES AND SPARES-IND,NOS
"LOG BOOK-MATURATION SECTION -SPAWNING DATA(HATCHERY, UNIT - 1)","LOG BOOK-MATURATION SECTION -SPAWNING DATA(HATCHERY, UNIT - 1)",STATIONERY,STORES AND SPARES-IND,NOS
"LOG BOOK-MATURATION SECTION DAILY WORK(HATCHERY, UNIT - 1)","LOG BOOK-MATURATION SECTION DAILY WORK(HATCHERY, UNIT - 1)",STATIONERY,STORES AND SPARES-IND,NOS
"LOG BOOK-MATURATION SECTION FEMALE TANK - DAILY REPORT (HATCHERY, UNIT - 1)","LOG BOOK-MATURATION SECTION FEMALE TANK - DAILY REPORT (HATCHERY, UNIT - 1)",STATIONERY,STORES AND SPARES-IND,NOS
"LOG BOOK-MATURATION SECTION MALE TANK-DAILY REPORT(HATCHERY, UNIT - 1)","LOG BOOK-MATURATION SECTION MALE TANK-DAILY REPORT(HATCHERY, UNIT - 1)",STATIONERY,STORES AND SPARES-IND,NOS
"LOG BOOK-MATURATION SECTION-FRESH FEEDS (HATCHERY, UNIT - 1)","LOG BOOK-MATURATION SECTION-FRESH FEEDS (HATCHERY, UNIT - 1)",STATIONERY,STORES AND SPARES-IND,NOS
"LOG BOOK-WATER SECTION - SEA WATER /Â  AIR LINE DISINFECTION (HATCHERY, UNIT - 1)","LOG BOOK-WATER SECTION - SEA WATER /Â  AIR LINE DISINFECTION (HATCHERY, UNIT - 1)",STATIONERY,STORES AND SPARES-IND,NOS
"LOG BOOK-WATER SECTION - SEA WATER CHLORINATION (HATCHERY, UNIT - 1)","LOG BOOK-WATER SECTION - SEA WATER CHLORINATION (HATCHERY, UNIT - 1)",STATIONERY,STORES AND SPARES-IND,NOS
"LOG BOOK-WATER SECTION-ACF AND MFG/UF-LARVAL(HATCHERY, UNIT - 1)","LOG BOOK-WATER SECTION-ACF AND MFG/UF-LARVAL(HATCHERY, UNIT - 1)",STATIONERY,STORES AND SPARES-IND,NOS
"LOG BOOK-WATER SECTION-ACF AND MFG/UF-MATURATION(HATCHERY, UNIT - 1)","LOG BOOK-WATER SECTION-ACF AND MFG/UF-MATURATION(HATCHERY, UNIT - 1)",STATIONERY,STORES AND SPARES-IND,NOS
"LOG BOOK-WATER SECTION-PUMP HOUSE(HATCHERY, UNIT - 1)","LOG BOOK-WATER SECTION-PUMP HOUSE(HATCHERY, UNIT - 1)",STATIONERY,STORES AND SPARES-IND,NOS
"LOG BOOK-WATER SECTION-UV-MATURATION(HATCHERY, UNIT - 1)","LOG BOOK-WATER SECTION-UV-MATURATION(HATCHERY, UNIT - 1)",STATIONERY,STORES AND SPARES-IND,NOS
LOG OUT AND TAG OUT ATTACHED TYPE,LOG OUT AND TAG OUT ATTACHED TYPE,ELECTRICAL - INDIGENOUS,STORES AND SPARES-IND,NOS
LOG OUT AND TAG OUT CARD TYPE,LOG OUT AND TAG OUT CARD TYPE,ELECTRICAL - INDIGENOUS,STORES AND SPARES-IND,NOS
LOG OUT AND TAG OUT KEY TYPE,LOG OUT AND TAG OUT KEY TYPE,ELECTRICAL - INDIGENOUS,STORES AND SPARES-IND,NOS
LOG SHEET FOR BAG FILTER,LOG SHEET FOR BAG FILTER,STATIONERY,STORES AND SPARES-IND,NOS
LOG SHEET FOR BATCH DETAILS,LOG SHEET FOR BATCH DETAILS,STATIONERY,STORES AND SPARES-IND,NOS
LOG SHEET FOR DIE DETAILS,LOG SHEET FOR DIE DETAILS,STATIONERY,STORES AND SPARES-IND,NOS
LOG SHEET FOR PELLET MILL,LOG SHEET FOR PELLET MILL,STATIONERY,STORES AND SPARES-IND,NOS
LOG WHEEL,LOG WHEEL,MECHANICAL - INDIGENOUS,STORES AND SPARES-IND,NOS
LOGITECH MOUSE,LOGITECH MOUSE,STATIONERY,STORES AND SPARES-IND,NOS
LOGITECH R400 WIRELESS PRESENTER,LOGITECH R400 WIRELESS PRESENTER,GENERAL,STORES AND SPARES-IND,NOS
LOGITECH R500 LASER REMOTE,LOGITECH R500 LASER REMOTE,GENERAL,STORES AND SPARES-IND,NOS
LONG BEND 1 1/2INCH,LONG BEND 1 1/2INCH,MECHANICAL - INDIGENOUS,STORES AND SPARES-IND,NOS
LONG BEND 1 INCHES,LONG BEND 1 INCHES,MECHANICAL - INDIGENOUS,STORES AND SPARES-IND,NOS
LONG BEND 1/2 INCH,LONG BEND 1/2 INCH,ELECTRICAL - INDIGENOUS,STORES AND SPARES-IND,NOS
LONG BEND 1/2 INCH,LONG BEND 1/2 INCH,MECHANICAL - INDIGENOUS,STORES AND SPARES-IND,NOS
LONG BEND 3/4 INCH,LONG BEND 3/4 INCH,ELECTRICAL - INDIGENOUS,STORES AND SPARES-IND,NOS
LONG BEND GI - 2 INCH,LONG BEND GI - 2 INCH,MECHANICAL - INDIGENOUS,STORES AND SPARES-IND,NOS
LONG BEND GI 1 1/4 INCH,LONG BEND GI 1 1/4 INCH,MECHANICAL - INDIGENOUS,STORES AND SPARES-IND,NOS
LONG BEND GI 3 INCH,LONG BEND GI 3 INCH,MECHANICAL - INDIGENOUS,STORES AND SPARES-IND,NOS
LONG BEND GI 3/4 INCH,LONG BEND GI 3/4 INCH,MECHANICAL - INDIGENOUS,STORES AND SPARES-IND,NOS
LONG BEND MS 1 1/4INCH,LONG BEND MS 1 1/4INCH,MECHANICAL - INDIGENOUS,STORES AND SPARES-IND,NOS
LONG BEND MS 1/2INCH,LONG BEND MS 1/2INCH,MECHANICAL - INDIGENOUS,STORES AND SPARES-IND,NOS
LONG BEND MS 1INCH,LONG BEND MS 1INCH,ELECTRICAL - INDIGENOUS,STORES AND SPARES-IND,NOS
LONG BEND MS 2 1/2 INCH,LONG BEND MS 2 1/2 INCH,MECHANICAL - INDIGENOUS,STORES AND SPARES-IND,NOS
LONG BODY TAP 5357 SD,LONG BODY TAP 5357 SD,GENERAL,STORES AND SPARES-IND,NOS
Long book,Long book,STATIONERY,STORES AND SPARES-IND,NOS
LONG NOTE BOOK - RULED,LONG NOTE BOOK - RULED,STATIONERY,STORES AND SPARES-IND,NOS
LONG NOTE BOOK - UNRULED,LONG NOTE BOOK - UNRULED,STATIONERY,STORES AND SPARES-IND,NOS
LONG NOTE REGISTER â€“ 100 PAGES,LONG NOTE REGISTER â€“ 100 PAGES,STATIONERY,STORES AND SPARES-IND,NOS
LONG NOTE REGISTER â€“ 200 PAGES,LONG NOTE REGISTER â€“ 200 PAGES,STATIONERY,STORES AND SPARES-IND,NOS
LONG NOTE REGISTER â€“ 300 PAGES,LONG NOTE REGISTER â€“ 300 PAGES,STATIONERY,STORES AND SPARES-IND,NOS
LONG NOTE REGISTER â€“ 400 PAGES,LONG NOTE REGISTER â€“ 400 PAGES,STATIONERY,STORES AND SPARES-IND,NOS
LONG QUARATZ JACKET 889 MM OF UV,LONG QUARATZ JACKET 889 MM OF UV,MECHANICAL - INDIGENOUS,STORES AND SPARES-IND,NOS
LONG REGISTER SPL. NO.1,LONG REGISTER SPL. NO.1,STATIONERY,STORES AND SPARES-IND,NOS
LONG REGISTER SPL. NO.2,LONG REGISTER SPL. NO.2,STATIONERY,STORES AND SPARES-IND,NOS
LONG REGISTER SPL. NO.4,LONG REGISTER SPL. NO.4,STATIONERY,STORES AND SPARES-IND,NOS
LOOPER BELL CRANK CONNECTING ROD ASSY. PART NO.063011A,LOOPER BELL CRANK CONNECTING ROD ASSY. PART NO.063011A,MECHANICAL - INDIGENOUS,STORES AND SPARES-IND,NOS
LOOPER BELL CRANK PART NO.063041,LOOPER BELL CRANK PART NO.063041,MECHANICAL - INDIGENOUS,STORES AND SPARES-IND,NOS
LOOPER CARRIER - 103031,LOOPER CARRIER - 103031,MECHANICAL - INDIGENOUS,STORES AND SPARES-IND,NOS
LOOPER CARRIER 063131,LOOPER CARRIER 063131,MECHANICAL - INDIGENOUS,STORES AND SPARES-IND,NOS
LOOPER CONNECTING ROD - PART NO.063111,LOOPER CONNECTING ROD - PART NO.063111,MECHANICAL - INDIGENOUS,STORES AND SPARES-IND,NOS
LOOPER DRIVE ECENTRIC CAM ASSY. PART NO.063161A,LOOPER DRIVE ECENTRIC CAM ASSY. PART NO.063161A,MECHANICAL - INDIGENOUS,STORES AND SPARES-IND,NOS
LOOPER DS-6 PART NO.063151,LOOPER DS-6 PART NO.063151,MECHANICAL - INDIGENOUS,STORES AND SPARES-IND,NOS
Looper For DS-6 063151,Looper For DS-6 063151,MECHANICAL - INDIGENOUS,STORES AND SPARES-IND,NOS
LOOPER FOR SINGLE THREAD PART NO.303191 (DS-9C),LOOPER FOR SINGLE THREAD PART NO.303191 (DS-9C),MECHANICAL - INDIGENOUS,STORES AND SPARES-IND,NOS
LOOPER PART NO.033121,LOOPER PART NO.033121,MECHANICAL - INDIGENOUS,STORES AND SPARES-IND,NOS
LOOPER ROCKER SHAFT COLOR - 063141,LOOPER ROCKER SHAFT COLOR - 063141,MECHANICAL - INDIGENOUS,STORES AND SPARES-IND,NOS
LOOPER ROCKER SHAFT CRANK 063121,LOOPER ROCKER SHAFT CRANK 063121,MECHANICAL - INDIGENOUS,STORES AND SPARES-IND,NOS
LOOPER THREAD EYLET P.NO.105471,LOOPER THREAD EYLET P.NO.105471,MECHANICAL - INDIGENOUS,STORES AND SPARES-IND,NOS
LOOPER THREAD STAND WIRE EYELET PART NO.065281,LOOPER THREAD STAND WIRE EYELET PART NO.065281,MECHANICAL - INDIGENOUS,STORES AND SPARES-IND,NOS
LOOPER THREAD TAKE UP 073011,LOOPER THREAD TAKE UP 073011,MECHANICAL - INDIGENOUS,STORES AND SPARES-IND,NOS
LOOPER THREAD TAKE-UP PART NO.033072 (DS-9C),LOOPER THREAD TAKE-UP PART NO.033072 (DS-9C),MECHANICAL - INDIGENOUS,STORES AND SPARES-IND,NOS
LOOPER THREAD TAKERUP 103041,LOOPER THREAD TAKERUP 103041,MECHANICAL - INDIGENOUS,STORES AND SPARES-IND,NOS
"LOOPER, RC 73","LOOPER, RC 73",MECHANICAL - INDIGENOUS,STORES AND SPARES-IND,NOS
LOOPING CONNECTING ROD BALL JOINT ASSEMBLY - PART NO.063111A,LOOPING CONNECTING ROD BALL JOINT ASSEMBLY - PART NO.063111A,MECHANICAL - INDIGENOUS,STORES AND SPARES-IND,NOS
LORRY AIR HORN - 12V,LORRY AIR HORN - 12V,MECHANICAL - INDIGENOUS,STORES AND SPARES-IND,NOS
LORRY AIR HORN - 24V,LORRY AIR HORN - 24V,MECHANICAL - INDIGENOUS,STORES AND SPARES-IND,NOS
LORRY DRIVER SHIRTING,LORRY DRIVER SHIRTING,GENERAL,STORES AND SPARES-IND,MTRS
LORRY DRIVER SUITING,LORRY DRIVER SUITING,GENERAL,STORES AND SPARES-IND,MTRS
LORRY LOADER WORN GEAR BOX WHEEL 40 TEETH,LORRY LOADER WORN GEAR BOX WHEEL 40 TEETH,MECHANICAL - INDIGENOUS,STORES AND SPARES-IND,NOS
LORRY TYRE,LORRY TYRE,CIVIL,STORES AND SPARES-IND,NOS
LORRY TYRES,LORRY TYRES,MECHANICAL - INDIGENOUS,STORES AND SPARES-IND,NOS
LORRY WHEEL ROD,LORRY WHEEL ROD,MECHANICAL - INDIGENOUS,STORES AND SPARES-IND,NOS
LOTO LOCK AND TAG WITH 3 KEYS,LOTO LOCK AND TAG WITH 3 KEYS,ELECTRICAL - INDIGENOUS,STORES AND SPARES-IND,NOS
LOUNGE BLACKOUT CURTAIN,LOUNGE BLACKOUT CURTAIN,GENERAL,STORES AND SPARES-IND,MTRS
LOUNGE MOCK CURTAIN (40+40),LOUNGE MOCK CURTAIN (40+40),GENERAL,STORES AND SPARES-IND,MTRS
LOUNGE SHEER CURTAIN,LOUNGE SHEER CURTAIN,GENERAL,STORES AND SPARES-IND,MTRS
LOUNGE W2 BLACKOUT,LOUNGE W2 BLACKOUT,GENERAL,STORES AND SPARES-IND,MTRS
LOUNGE W2 MOCK CURTAIN (45+45),LOUNGE W2 MOCK CURTAIN (45+45),GENERAL,STORES AND SPARES-IND,MTRS
LOUNGE W2 MOCK CURTAIN (80+80),LOUNGE W2 MOCK CURTAIN (80+80),GENERAL,STORES AND SPARES-IND,MTRS
LOUNGE W2 SHEER CURTAIN,LOUNGE W2 SHEER CURTAIN,GENERAL,STORES AND SPARES-IND,MTRS
LOUVER SHEETS â€“ 0.5MM THICK X 1000 MM WIDTH X 1.80 MTRS LENGTH,LOUVER SHEETS â€“ 0.5MM THICK X 1000 MM WIDTH X 1.80 MTRS LENGTH,PROJECT MATERIALS,STORES AND SPARES-IND,NOS
LOUVERS 0.6MM THICKNESS TORUS BLUE,LOUVERS 0.6MM THICKNESS TORUS BLUE,PROJECT MATERIALS,STORES AND SPARES-IND,NOS
LOVEJOY COUPLING L â€“ 99,LOVEJOY COUPLING L â€“ 99,MECHANICAL - INDIGENOUS,STORES AND SPARES-IND,NOS
LOVEJOY COUPLING - L 190,LOVEJOY COUPLING - L 190,MECHANICAL - INDIGENOUS,STORES AND SPARES-IND,NOS
LOVEJOY COUPLING - L 50,LOVEJOY COUPLING - L 50,MECHANICAL - INDIGENOUS,STORES AND SPARES-IND,Set
LOVEJOY COUPLING - L 90,LOVEJOY COUPLING - L 90,MECHANICAL - INDIGENOUS,STORES AND SPARES-IND,Set
LOVEJOY COUPLING - L 95 (ALLUMINUM),LOVEJOY COUPLING - L 95 (ALLUMINUM),MECHANICAL - INDIGENOUS,STORES AND SPARES-IND,Set
LOVEJOY COUPLING - L100,LOVEJOY COUPLING - L100,MECHANICAL - INDIGENOUS,STORES AND SPARES-IND,NOS
LOVEJOY COUPLING - L110,LOVEJOY COUPLING - L110,MECHANICAL - INDIGENOUS,STORES AND SPARES-IND,Set
LOVEJOY COUPLING - R 075,LOVEJOY COUPLING - R 075,MECHANICAL - INDIGENOUS,STORES AND SPARES-IND,Set
LOVEJOY COUPLING L75,LOVEJOY COUPLING L75,MECHANICAL - INDIGENOUS,STORES AND SPARES-IND,NOS
LOVEJOY SPIDERS -L-100,LOVEJOY SPIDERS -L-100,MECHANICAL - INDIGENOUS,STORES AND SPARES-IND,NOS
LOVEJOY SPIDERS -L-110,LOVEJOY SPIDERS -L-110,MECHANICAL - INDIGENOUS,STORES AND SPARES-IND,NOS
LOVESOY SPIDERS -L150,LOVESOY SPIDERS -L150,MECHANICAL - INDIGENOUS,STORES AND SPARES-IND,NOS
LOVESOY SPIDERS -L75,LOVESOY SPIDERS -L75,MECHANICAL - INDIGENOUS,STORES AND SPARES-IND,NOS
LOVESOY SPIDERS -L95,LOVESOY SPIDERS -L95,MECHANICAL - INDIGENOUS,STORES AND SPARES-IND,NOS
LOVESOY SPIDERS -L95 (ALLUMINIUM),LOVESOY SPIDERS -L95 (ALLUMINIUM),MECHANICAL - INDIGENOUS,STORES AND SPARES-IND,Set
LOW AROMATIC WHITE SPIRIT THINNER,LOW AROMATIC WHITE SPIRIT THINNER,GENERAL,STORES AND SPARES-IND,LTS
LOW CURRENT OUTPUT MODULE,LOW CURRENT OUTPUT MODULE,ELECTRICAL - INDIGENOUS,STORES AND SPARES-IND,NOS
LOW DRIP VALVE(LDV) SEAL KIT P.NO.EPT032394,LOW DRIP VALVE(LDV) SEAL KIT P.NO.EPT032394,MECHANICAL - INDIGENOUS,STORES AND SPARES-IND,NOS
LOW INTENSITY 2 PLOTTER LED AVIATION LIGHT WITH FLASH MAKE- INSTA POWER,LOW INTENSITY 2 PLOTTER LED AVIATION LIGHT WITH FLASH MAKE- INSTA POWER,ELECTRICAL - INDIGENOUS,STORES AND SPARES-IND,NOS
LOW PRESSURE SWITCH 2891402,LOW PRESSURE SWITCH 2891402,MECHANICAL - INDIGENOUS,STORES AND SPARES-IND,NOS
LOW PRESSURE SWITCH FOR RO PLANT,LOW PRESSURE SWITCH FOR RO PLANT,GENERAL,STORES AND SPARES-IND,NOS
LOWER BOARD FOR 200A INVERTER WELDING M/C,LOWER BOARD FOR 200A INVERTER WELDING M/C,ELECTRICAL - INDIGENOUS,STORES AND SPARES-IND,NOS
LOWER CUTTER HOLDER,LOWER CUTTER HOLDER,MECHANICAL - INDIGENOUS,STORES AND SPARES-IND,NOS
LOWER FIX BLAE RC571N,LOWER FIX BLAE RC571N,MECHANICAL - INDIGENOUS,STORES AND SPARES-IND,NOS
LOWER KNIFE,LOWER KNIFE,MECHANICAL - INDIGENOUS,STORES AND SPARES-IND,NOS
LOWER KNIFE ADJUST PLATE PART NO.106152,LOWER KNIFE ADJUST PLATE PART NO.106152,MECHANICAL - INDIGENOUS,STORES AND SPARES-IND,NOS
LOWER KNIFE BASE CONNECTION PART NO. 106062,LOWER KNIFE BASE CONNECTION PART NO. 106062,MECHANICAL - INDIGENOUS,STORES AND SPARES-IND,NOS
LOWER KNIFE BASE PART NO.106072,LOWER KNIFE BASE PART NO.106072,MECHANICAL - INDIGENOUS,STORES AND SPARES-IND,NOS
LOWER KNIFE NO.106083,LOWER KNIFE NO.106083,MECHANICAL - INDIGENOUS,STORES AND SPARES-IND,NOS
LOWER KNIFE STOPPER PART NO.106093,LOWER KNIFE STOPPER PART NO.106093,MECHANICAL - INDIGENOUS,STORES AND SPARES-IND,NOS
LOWER LIMIT SWITCH,LOWER LIMIT SWITCH,MECHANICAL - INDIGENOUS,STORES AND SPARES-IND,NOS
LOWJA STAR WASHER - L 95,LOWJA STAR WASHER - L 95,MECHANICAL - INDIGENOUS,STORES AND SPARES-IND,NOS
LOZALO PERFUME 100 ML,LOZALO PERFUME 100 ML,GENERAL,STORES AND SPARES-IND,NOS
LP TUBE (FORK LIFT),LP TUBE (FORK LIFT),MECHANICAL - INDIGENOUS,STORES AND SPARES-IND,NOS
LPG CUTTING NOZELS 3/64,LPG CUTTING NOZELS 3/64,MECHANICAL - INDIGENOUS,STORES AND SPARES-IND,NOS
LPG REGULATOR,LPG REGULATOR,MECHANICAL - INDIGENOUS,STORES AND SPARES-IND,NOS
LPG TIN,LPG TIN,ELECTRICAL - INDIGENOUS,STORES AND SPARES-IND,NOS
LPH FOR RO PLANT,LPH FOR RO PLANT,MECHANICAL - INDIGENOUS,STORES AND SPARES-IND,NOS
LPV 60 12V DC DRIVER,LPV 60 12V DC DRIVER,ELECTRICAL - INDIGENOUS,STORES AND SPARES-IND,NOS
LPV-100-24,LPV-100-24,ELECTRICAL - INDIGENOUS,STORES AND SPARES-IND,NOS
LPV-150-24,LPV-150-24,ELECTRICAL - INDIGENOUS,STORES AND SPARES-IND,NOS
LPV-60-24,LPV-60-24,ELECTRICAL - INDIGENOUS,STORES AND SPARES-IND,NOS
"LSIS INVERTER AC 380-480V,5.4 HPSV0401G5A/4","LSIS INVERTER AC 380-480V,5.4 HPSV0401G5A/4",ELECTRICAL - INDIGENOUS,STORES AND SPARES-IND,NOS
LT CABLE RUNNING JOINT KIT 300 SQ.MM X 3.5 CORE,LT CABLE RUNNING JOINT KIT 300 SQ.MM X 3.5 CORE,ELECTRICAL - INDIGENOUS,STORES AND SPARES-IND,NOS
LT CONTROL SWITCH A- 16 REVESSING 16A ELMEK MAKE,LT CONTROL SWITCH A- 16 REVESSING 16A ELMEK MAKE,ELECTRICAL - INDIGENOUS,STORES AND SPARES-IND,NOS
LTD SPACER BELT-LTD 65 MM(JBT),LTD SPACER BELT-LTD 65 MM(JBT),MECHANICAL - IMPORTED,STORES AND SPARES-IMP,NOS
LTD SPACER BELT-LTD 80 MM(JBT),LTD SPACER BELT-LTD 80 MM(JBT),MECHANICAL - IMPORTED,STORES AND SPARES-IMP,NOS
LTECH DALI 25 150 900 E1A1 DRIVERS,LTECH DALI 25 150 900 E1A1 DRIVERS,ELECTRICAL - INDIGENOUS,STORES AND SPARES-IND,NOS
LUB - OIL FILTER - 9451037434,LUB - OIL FILTER - 9451037434,MECHANICAL - INDIGENOUS,STORES AND SPARES-IND,NOS
LUB OIL FILTER ELEMENT 735,LUB OIL FILTER ELEMENT 735,MECHANICAL - INDIGENOUS,STORES AND SPARES-IND,NOS
LUB OIL FILTER FOR 320 KVA GENERATOR,LUB OIL FILTER FOR 320 KVA GENERATOR,ELECTRICAL - INDIGENOUS,STORES AND SPARES-IND,NOS
LUB OIL FILTERS 3.8,LUB OIL FILTERS 3.8,MECHANICAL - INDIGENOUS,STORES AND SPARES-IND,NOS
LUB OIL FOR GENERATOR 500 KVA,LUB OIL FOR GENERATOR 500 KVA,GENERATOR,STORES AND SPARES-IND,NOS
LUB- OIL FILTER 02654408,LUB- OIL FILTER 02654408,MECHANICAL - INDIGENOUS,STORES AND SPARES-IND,NOS
LUB- OIL FILTER 219101 (SWARAJ FD 30),LUB- OIL FILTER 219101 (SWARAJ FD 30),MECHANICAL - INDIGENOUS,STORES AND SPARES-IND,NOS
LUB- OIL FILTER F002H20247,LUB- OIL FILTER F002H20247,MECHANICAL - INDIGENOUS,STORES AND SPARES-IND,NOS
LUB-OIL FILTERS - 3166554,LUB-OIL FILTERS - 3166554,ELECTRICAL - INDIGENOUS,STORES AND SPARES-IND,NOS
LUB-OIL FILTERS - P553191-250KVA,LUB-OIL FILTERS - P553191-250KVA,ELECTRICAL - INDIGENOUS,STORES AND SPARES-IND,NOS
LUB32 LUCA 32FU,LUB32 LUCA 32FU,ELECTRICAL - INDIGENOUS,STORES AND SPARES-IND,NOS
LUBE OIL (20 LTR PAIL),LUBE OIL (20 LTR PAIL),ELECTRICAL - INDIGENOUS,STORES AND SPARES-IND,NOS
LUBE OIL 1 LTR,LUBE OIL 1 LTR,MECHANICAL - INDIGENOUS,STORES AND SPARES-IND,NOS
LUBE OIL FILTER,LUBE OIL FILTER,GENERATOR,STORES AND SPARES-IND,NOS
LUBE OIL FILTER 1R0739 - 250 KVA CAT 3306,LUBE OIL FILTER 1R0739 - 250 KVA CAT 3306,ELECTRICAL - INDIGENOUS,STORES AND SPARES-IND,NOS
"LUBE OIL FILTER CARTRIDGE, 5285612","LUBE OIL FILTER CARTRIDGE, 5285612",ELECTRICAL - INDIGENOUS,STORES AND SPARES-IND,NOS
LUBE OIL FILTER IR1808,LUBE OIL FILTER IR1808,ELECTRICAL - INDIGENOUS,STORES AND SPARES-IND,NOS
LUBE OIL FILTER P.NO.1R0716,LUBE OIL FILTER P.NO.1R0716,ELECTRICAL - INDIGENOUS,STORES AND SPARES-IND,NOS
LUBE OIL PIPE,LUBE OIL PIPE,MECHANICAL - INDIGENOUS,STORES AND SPARES-IND,NOS
LUBRICATION FILTER,LUBRICATION FILTER,ELECTRICAL - INDIGENOUS,STORES AND SPARES-IND,NOS
"LUCAS 32 FU RELAY,8-32A/SCHNEIDER","LUCAS 32 FU RELAY,8-32A/SCHNEIDER",ELECTRICAL - INDIGENOUS,STORES AND SPARES-IND,NOS
